segment,segment_day,SeaTemp_mean,SeaTemp_min,SeaTemp_max,Temperature_mean,Temperature_min,Temperature_max,SeaPres_mean,WS_mean,WD_mean,class
1,1,18.99142857,18.91,19,20.15714286,19.1,21.7,1015.771429,5.535714286,47.85714286,
1,2,19.11083333,19,19.2,19.07916667,17.9,21.1,1016.604167,5.795833333,45.83333333,
1,3,19.26333333,19.2,19.3,17.85416667,16.8,18.9,1018.0375,6.954166667,45.83333333,
1,4,19.18416667,19.1,19.3,17.25833333,16.7,17.9,1020.316667,5.5125,40.41666667,
1,5,19.04625,18.9,19.1,16.11666667,15,16.9,1022.258333,6.35,38.33333333,
1,6,18.67333333,18.4,18.9,15.02916667,14.1,16.2,1023.841667,7.2125,48.33333333,
1,7,18.20208333,18,18.4,14.8875,14.2,16.8,1025.404167,6.7875,47.91666667,
1,8,17.795,17.7,18,16.1375,14.5,18.5,1023.8875,5.929166667,47.08333333,
1,9,17.62,17.6,17.7,17.79166667,16.6,19.7,1022.904167,6,48.75,
1,10,17.69875,17.63,17.72,17.71666667,16.5,19.8,1021.5125,5.2625,39.58333333,
1,11,17.84541667,17.79,17.9,17.28333333,16.7,18.6,1020.8125,5.3625,41.66666667,
1,12,17.90041667,17.9,17.91,17.44583333,16.8,18.7,1021.4,6.491666667,46.66666667,
1,13,17.92458333,17.9,18,17.45416667,15.8,19.5,1021.779167,6.520833333,40.83333333,
1,14,17.98333333,17.9,18,17.55833333,16.3,20.3,1020.891667,4.329166667,35.41666667,
1,15,18.12291667,18,18.25,18.1125,17.2,20,1019.841667,3.175,45.41666667,
1,16,18.335,18.26,18.4,17.4125,16.5,18.6,1019.8375,5.883333333,48.33333333,
1,17,18.37041667,18.29,18.49,16.3625,15.9,16.9,1020.883333,6.2375,45,
1,18,18.15083333,18.07,18.21,16.15833333,14.9,17.4,1020.504167,5.5875,45,
1,19,18.00625,17.99,18.08,16.25416667,15.5,17.4,1019.483333,4.866666667,40.41666667,
1,20,17.97458333,17.9,18.08,16.5,14.7,17.8,1019.2875,6.366666667,47.5,
1,21,18.06333333,17.91,18.1,16.65416667,16,17.6,1020.820833,6.908333333,47.91666667,
1,22,17.74703975,17.325426,17.909,15.40833333,14.2,16.1,1021.533333,6.004166667,38.75,
1,23,16.81230208,15.539714,17.7,14.71666667,13.9,15.7,1022.579167,7.758333333,46.25,
1,24,15.72551958,15.6100235,15.829142,15.2375,14.4,16.8,1022.325,5.629166667,40,
1,25,15.89473529,15.832154,15.973872,15.57083333,14.7,17.2,1022.3625,4.8625,41.66666667,
1,26,16.06257246,15.955248,16.152998,15.41666667,14.3,16.6,1022.791667,7.55,47.5,
1,27,16.22361942,16.105774,16.299416,15.06666667,13.4,17.6,1025.816667,6.65,40.41666667,
1,28,16.35542404,16.281912,16.4,14.20833333,11.7,17,1024.933333,5.008333333,47.5,
1,29,16.39166667,16.3,16.4,15.40416667,13.1,18.7,1024.791667,3.554166667,37.91666667,
1,30,16.44,16.4,16.5,16.14166667,14.2,18.8,1023.995833,4.229166667,25.83333333,1
1,31,16.5225,16.42,16.6,16.5,15.1,18.5,1024.991667,5.704166667,27.91666667,1
1,32,16.56291667,16.5,16.65,14.39583333,12.9,16.5,1025.766667,6.6625,29.16666667,1
1,33,16.44708333,16.4,16.5,15.10833333,12.8,18,1024.016667,4.5125,28.33333333,1
1,34,16.51166667,16.4,16.6,16.675,14.2,19.5,1021.170833,3.341666667,22.08333333,1
1,35,16.77958333,16.6,16.94,18.87916667,15.9,22,1020.433333,2.604166667,26.25,1
1,36,17.1075,16.94,17.3,20.16666667,17.9,23.1,1020.45,2.754166667,25.41666667,1
1,37,17.40583333,17.3,17.54,20.175,18,22.9,1020.7875,2.795833333,62.08333333,1
1,38,17.66833333,17.57,17.8,20.70833333,18.5,24.5,1020.0625,1.595833333,141.6666667,1
1,39,17.89916667,17.8,18,21.975,19.8,25.6,1017.7625,1.358333333,149.5833333,0
1,40,18.12625,18,18.2,19.80833333,17.9,22.1,1017.304167,4.683333333,25.41666667,0
1,41,18.37166667,18.21,18.5,18.6875,17.7,20.7,1019.354167,5.391666667,27.08333333,0
1,42,18.60208333,18.5,18.7,19.2,17.7,22.5,1018.379167,3.2,24.16666667,0
1,43,18.85333333,18.7,19,21.79583333,17.6,26.5,1015.983333,1.320833333,113.3333333,0
1,44,19.07208333,19,19.19,21.85,19.2,25.8,1016.654167,3.183333333,155.8333333,0
1,45,19.25208333,19.2,19.38,19.45833333,18.2,21.4,1018.3,5.470833333,28.75,0
1,46,19.435,19.4,19.5,21.8375,19.1,25.5,1014.633333,2.175,134.1666667,0
1,47,19.57166667,19.5,19.66,23.39583333,21.7,26.3,1012.879167,2.379166667,222.9166667,0
1,48,19.74666667,19.67,19.8,22.92083333,21.1,26.6,1013.525,2.175,162.9166667,0
1,49,19.89083333,19.8,20,20.59583333,19.7,22.2,1014.833333,4.866666667,26.25,0
1,50,20.105,20,20.2,20.97083333,19.3,23.9,1015.966667,4.075,40,0
1,51,20.30458333,20.2,20.4,20.4875,19.3,22.5,1016.1625,5.1,22.08333333,0
1,52,20.47333333,20.4,20.5,20.06666667,18.5,23.6,1014.154167,2.6625,117.9166667,0
1,53,20.60041667,20.5,20.69,20.69166667,19.3,23,1014.941667,5.2875,27.08333333,0
1,54,20.69958333,20.67,20.71,20.7375,19.5,23.4,1015.279167,3.3375,135,0
1,55,20.78791667,20.7,20.88,19.00833333,17.4,21.2,1014.220833,5.5625,27.91666667,0
1,56,20.82625,20.7,20.9,18.50416667,17,20.5,1016.408333,6.466666667,26.25,0
1,57,20.64583333,20.6,20.77,19.75833333,18.1,22.1,1016.995833,4.270833333,35.41666667,0
1,58,20.6,20.6,20.6,20.26666667,19.3,22.2,1016.979167,4.945833333,19.16666667,0
1,59,20.6,20.6,20.6,20.47083333,19.1,22.6,1016.308333,3.308333333,51.25,0
1,60,20.63291667,20.6,20.7,21.7875,19.9,25,1015.370833,3.054166667,23.33333333,0
1,61,20.7,20.7,20.7,22.3375,20.3,26,1013.895833,2.1625,23.75,0
1,62,20.75416667,20.7,20.8,23.4,20.9,26.4,1011.583333,1.85,170.8333333,0
1,63,20.84083333,20.8,20.9,20.41666667,17.3,22.8,1014.5,6.829166667,56.66666667,0
1,64,20.93083333,20.8,21,16.26666667,15.3,17.8,1018.204167,8.2125,30.83333333,0
1,65,20.51166667,20.28,20.8,15.875,15.3,16.6,1016.958333,6.191666667,27.91666667,0
1,66,20.0225,19.9,20.2,17.77916667,16.4,19.5,1016.616667,5.5625,30.83333333,0
1,67,19.82041667,19.8,19.9,18.93333333,17.8,20.8,1017.804167,4.716666667,28.75,0
1,68,19.815,19.8,19.89,20.38333333,19,22.7,1016.8375,2.454166667,110.4166667,0
1,69,19.92541667,19.89,20,19.04166667,17.7,20.2,1018.879167,6.270833333,30,0
1,70,19.94083333,19.9,20,18.7125,17.8,21.5,1019.391667,4.804166667,23.33333333,0
1,71,19.91416667,19.9,19.99,20.30416667,18.3,22.4,1017.291667,2.854166667,25.41666667,0
1,72,20.00083333,19.92,20.09,21.3875,19.9,22.7,1014.158333,2.358333333,81.25,0
1,73,20.115,20.08,20.2,23.23333333,20.6,26.7,1010.925,1.104166667,160.8333333,0
1,74,20.22958333,20.2,20.3,21.99166667,20.2,23.8,1013.025,3.295833333,70.83333333,0
1,75,20.37791667,20.3,20.5,19.56666667,18.4,20.6,1016.233333,6.9375,28.75,0
1,76,20.66,20.5,20.7,18.37083333,17.6,19.2,1016.441667,6.0875,30,0
1,77,20.60791667,20.51,20.69,18,17,19,1016.675,5.3125,38.75,0
1,78,20.3725,20.2,20.5,16.69583333,15.9,17.5,1020.191667,6.0375,20.83333333,0
1,79,19.99416667,19.9,20.2,18.42083333,16.6,21,1020.025,5.158333333,26.25,0
1,80,19.9,19.9,19.9,19.74583333,18.3,21.9,1020.045833,3.708333333,23.75,0
1,81,19.91125,19.9,19.97,21.21666667,19.2,24.1,1018.15,2.841666667,77.5,0
1,82,20.03208333,20,20.1,23.20416667,20.9,26.5,1012.6875,1.9875,215,0
1,83,20.19833333,20.1,20.29,22.6625,21.4,25,1011.420833,2.529166667,190.8333333,0
1,84,20.3175,20.3,20.4,22.5375,20.8,25,1012.483333,2.383333333,122.9166667,0
1,85,20.42041667,20.4,20.5,23.93333333,21.3,26.8,1012.420833,2.875,168.75,0
1,86,20.52791667,20.5,20.6,22.72916667,21.9,25.1,1014.5,2.916666667,104.5833333,0
1,87,20.65708333,20.6,20.7,24.1625,21.7,27.2,1012.916667,1.658333333,211.25,0
1,88,20.79291667,20.7,20.87,24.67916667,23.2,27.2,1013.0625,1.9875,209.5833333,0
1,89,20.89958333,20.83,20.98,24.7375,23.4,27.3,1012.333333,2.325,206.6666667,0
2,1,27.355,27.3,27.4,28.21666667,27,30.7,1006.020833,3.120833333,32.91666667,0
2,2,27.40041667,27.4,27.41,28.26666667,26.5,31.5,1008.5125,1.870833333,197.9166667,0
2,3,27.4775,27.4,27.5,28.27916667,26.2,32.2,1010.270833,3.025,47.08333333,0
2,4,27.44583333,27.4,27.5,28.1625,26.8,30.4,1008.425,6.916666667,31.25,0
2,5,27.49958333,27.49,27.5,27.6625,26.9,28.9,1002.575,8.354166667,22.08333333,0
2,6,27.32291667,27.11,27.5,26.05833333,24.4,27.6,994.8541667,10.225,286.25,0
2,7,26.97333333,26.9,27.1,24.20833333,23.5,25.7,999.05,5.745833333,249.5833333,0
2,8,26.74416667,26.62,26.85,27.17916667,26,29.4,1006.370833,2.041666667,197.5,0
2,9,26.53958333,26.5,26.6,25.2375,24.4,26.8,1011.679167,5.491666667,33.33333333,0
2,10,26.47,26.4,26.5,25.62916667,24.3,28,1013.320833,6.166666667,32.5,0
2,11,26.39958333,26.39,26.4,25.58333333,24.5,27.9,1015.166667,5.7125,30,0
2,12,26.21958333,26.1,26.39,25.45833333,24.7,26.4,1016.395833,6.475,31.25,0
2,13,25.98875,25.9,26.1,25.65833333,24.6,28,1016.4125,7.241666667,30.83333333,0
2,14,25.81041667,25.7,25.9,25.09166667,24.4,27.4,1017.175,7.216666667,30.41666667,0
2,15,25.54791667,25.4,25.7,24.5125,23.8,26.3,1017.866667,7.4875,30.41666667,0
2,16,25.23291667,25.1,25.4,23.925,22.9,25.9,1017.679167,6.895833333,29.16666667,0
2,17,24.89583333,24.75,25.1,23.89166667,23,25.6,1016.725,6.654166667,29.16666667,0
2,18,24.6,24.5,24.7,23.875,22.7,26.4,1016.0625,6.320833333,29.16666667,0
2,19,24.43583333,24.4,24.5,23.78333333,22.4,26.1,1016.629167,6.041666667,27.91666667,0
2,20,24.22458333,24.1,24.4,23.4,22.2,25.9,1016.545833,8.491666667,30.41666667,0
2,21,23.93541667,23.8,24.1,23.97916667,22.1,26.7,1015.875,5.083333333,29.16666667,0
2,22,23.85791667,23.8,23.9,24.12916667,22.4,26.6,1015.383333,3.866666667,26.66666667,0
2,23,23.9,23.9,23.9,24.62083333,22.9,27.3,1015.245833,5.054166667,22.5,0
2,24,23.98791667,23.9,24.09,25.47916667,23.7,28.3,1015.083333,4.208333333,22.5,0
2,25,24.13041667,24.02,24.2,25.47083333,24.1,28.2,1014.145833,4.820833333,25.41666667,0
2,26,24.27666667,24.2,24.38,24.69583333,23.7,26.2,1012.329167,6.683333333,28.75,0
2,27,24.34208333,24.3,24.4,24.21666667,22.7,26.5,1012.429167,5.904166667,25.41666667,0
2,28,24.27458333,24.2,24.3,24.29583333,23.1,26.4,1012.858333,3.804166667,42.08333333,0
2,29,24.29791667,24.27,24.3,24.74583333,23.6,26.8,1013.745833,6.341666667,28.75,0
2,30,24.3,24.3,24.3,24.55,23.9,25.9,1015.770833,6.741666667,27.91666667,0
2,31,24.23333333,24.2,24.3,23.90416667,23.3,25.1,1016.208333,5.920833333,27.08333333,0
2,32,24.2,24.2,24.2,23.2875,21.9,25.5,1015.5,7.254166667,27.91666667,0
2,33,24.04333333,23.83,24.2,22.00833333,21.4,22.5,1015.35,8.475,30,0
2,34,23.60666667,23.5,23.8,22.60833333,21.7,24.4,1016.0875,7.85,30,0
2,35,23.3225,23.2,23.5,22.65,21.6,24.4,1015.629167,8.5875,30.83333333,0
2,36,23.09458333,23,23.2,22.13333333,21.6,22.5,1013.445833,8.275,28.33333333,0
2,37,22.84833333,22.73,23,22.1,21.2,23.3,1011.916667,8.558333333,29.58333333,0
2,38,22.65458333,22.6,22.79,22.29583333,21.4,23.3,1011.4875,7.55,28.75,0
2,39,22.51916667,22.5,22.6,22.44583333,22,23,1012.1,6.95,30,0
2,40,22.41958333,22.4,22.5,22.52083333,21.9,23.9,1013.483333,7.6875,30,0
2,41,22.34666667,22.3,22.4,22.31666667,21.6,23.9,1014.908333,8.554166667,30.83333333,0
2,42,22.19083333,22.1,22.3,21.775,20.6,23.9,1016.370833,7.5375,29.16666667,0
2,43,22.02791667,21.9,22.1,21.62916667,20.4,23.6,1016.366667,6.625,31.66666667,0
2,44,21.90291667,21.9,21.95,22.0625,20.4,24.8,1016.658333,4.504166667,30.41666667,0
2,45,21.90333333,21.9,21.94,22.55833333,20.8,25.5,1017.533333,4.466666667,25.83333333,0
2,46,22.0175,21.95,22.1,22.9875,21.4,25.7,1017.941667,4.241666667,19.58333333,0
2,47,22.145,22.1,22.2,23.34166667,21.6,26.1,1016.741667,3.404166667,31.66666667,0
2,48,22.30125,22.2,22.4,23.05416667,21.9,24.8,1014.970833,3.945833333,45.83333333,0
2,49,22.45791667,22.4,22.57,22.4625,20.5,24.6,1017.3625,6.379166667,29.16666667,0
2,50,22.55791667,22.5,22.6,20.8,20.1,22.8,1019.708333,6.883333333,25,0
2,51,22.42791667,22.3,22.5,20.825,20.2,21.8,1019.3875,7.583333333,27.91666667,0
2,52,22.19541667,22.1,22.31,21.05416667,20.2,23.3,1019.35,8.120833333,29.16666667,0
2,53,22.05699638,22.000654,22.123425,21.32496179,20.38128,22.905005,1018.253185,5.929214738,25.48407233,0
2,54,21.79375525,21.724705,21.99207,21.51768708,20.9,23.9,1015.897388,6.960028138,27.90757888,0
2,55,21.65712133,21.587378,21.755875,21.69166667,20.6,23.3,1015.520833,7.504166667,26.66666667,0
2,56,21.52517104,21.487677,21.570826,22.25416667,21.3,23.2,1013.966667,6.8625,24.16666667,0
2,57,21.46436096,21.437567,21.498974,21.46666667,18.8,22.6,1009.979167,8.295833333,26.66666667,0
2,58,21.38066133,21.32862,21.423672,18.72083333,17.9,19.5,1007.095833,10.59166667,25,0
2,59,21.32557238,21.259665,21.359589,17.1125,16.5,18.1,1012.720833,7.7625,19.58333333,0
2,60,21.31845608,21.29171,21.363882,17.86666667,16.5,20.3,1018.516667,6.704166667,27.5,0
2,61,21.25683417,21.199533,21.296503,18.55,16.8,20.5,1022.483333,6.083333333,30.83333333,0
2,62,21.19763508,21.156517,21.23513,18.85416667,16.5,22.2,1022.154167,2.770833333,95.41666667,0
2,63,21.134999,21.068586,21.168253,20.075,17.2,23.4,1020.7875,2.145833333,37.5,0
2,64,21.07185242,21.04172,21.107584,19.5,18.5,22,1021.8125,5.183333333,23.33333333,0
2,65,20.86369138,19.6,21.063381,19.63333333,18.5,21.3,1023.483333,6.516666667,26.25,0
2,66,19.97290171,19.855204,20.032076,19.7125,18.6,21,1023.120833,7.291666667,26.66666667,0
2,67,19.97378525,19.897707,20.019405,19.5375,18.4,21.8,1021.379167,4.725,24.58333333,0
2,68,20.09290525,19.957907,20.173677,19.6125,18.4,22.1,1019.8,5.220833333,27.91666667,0
2,69,20.16856588,20.03415,20.261566,18.62916667,17.5,20.1,1020.120833,6.4125,27.91666667,0
2,70,20.20035992,20.142824,20.254208,20.00416667,18.6,22.8,1018.445833,5.095833333,26.25,0
2,71,20.16360263,20.10516,20.205046,20.46666667,19.6,22.7,1017.0375,3.158333333,22.5,0
2,72,19.96856825,19.6,20.184776,20.4625,18.6,23.4,1015.5,3.354166667,39.58333333,0
2,73,19.86,19.7,20.1,21.85833333,19.9,25,1013.258333,2.1,34.58333333,0
2,74,20.16273148,20.01,20.3,20.60416667,18.7,23.6,1013.579167,4.770833333,52.91666667,0
2,75,20.19416667,20.1,20.38,18.52083333,17.3,20.8,1016.033333,6.116666667,27.08333333,0
2,76,20.01625,19.9,20.2,19.2625,18,21.6,1018.295833,5.341666667,25.83333333,0
2,77,19.98,19.9,20.1,19.90833333,18.9,22.8,1019.733333,5.479166667,29.16666667,0
2,78,20.06643519,20,20.2,20.64166667,19,23.2,1018.525,3.045833333,52.5,0
2,79,20.31666667,20.2,20.4,20.15416667,19.2,22.2,1018.4625,5.141666667,28.33333333,0
2,80,20.40810185,20.3,20.5,18.77083333,18,19.5,1017.645833,4.725,25.41666667,0
2,81,20.23,20.1,20.43,19.24583333,18.7,20.5,1018.120833,4.7,13.75,0
2,82,20.21722222,20.1,20.37,20.85833333,18.7,24.3,1016.583333,2.345833333,72.91666667,0
2,83,20.46611111,20.3,20.6,21.68333333,20.4,23.8,1015.033333,3.8,54.16666667,1
2,84,20.635,20.5,20.7,20.50416667,19.8,22.6,1014.741667,6.479166667,29.16666667,1
2,85,20.56191114,20.5,20.7,18.9125,17.8,19.6,1015.170833,6.2,25.41666667,1
2,86,20.23305308,20,20.488144,18.9625,18.1,20.4,1016.520833,5.708333333,19.58333333,1
2,87,19.98055556,19.73,20.32,19.28333333,17.9,21.6,1018.075,6.475,26.25,1
2,88,19.86666667,19.7,20.1,19.19166667,18.5,20.6,1015.816667,4.570833333,17.08333333,1
2,89,19.87916667,19.8,20,19.56666667,18.3,21.1,1013.745833,4.433333333,37.5,1
2,90,19.91208333,19.8,20,18.725,17.3,20.6,1014.183333,5.791666667,26.25,1
2,91,19.51375,19.2,19.9,16.43333333,15,17.9,1017.554167,6.983333333,25.41666667,1
2,92,18.4587963,18.1,19.01111111,14.24583333,12.7,15.6,1020.7875,7.541666667,24.58333333,1
2,93,17.40291667,17.1,18.1,14.15833333,13.2,16,1023.1375,8.283333333,28.75,1
2,94,16.56439815,16.3,17.4,14.37083333,13.1,16.6,1023.758333,7.2625,29.16666667,1
2,95,16.20083333,16,16.7,16.14583333,14.3,19.4,1022.495833,5.1375,17.5,1
2,96,16.3125,16.14,16.5,17.52083333,16.4,20.3,1020.7875,4.533333333,22.91666667,1
2,97,16.60666667,16.48,16.72,18.425,17.1,21.2,1019.804167,5.079166667,26.25,1
2,98,16.93875,16.79,17.09,19.0125,17.4,21.5,1019.470833,3.979166667,25,1
2,99,17.47166667,17.1,17.8,20.9125,18.2,23.5,1018.516667,2.683333333,136.6666667,0
2,100,18.3625,17.9,18.6,21.01666667,20,23.5,1017.0125,3.2125,60.83333333,1
2,101,18.95625,18.66,19.2,21.8375,19.9,24.9,1016.025,2.3625,35.41666667,1
2,102,19.48041667,19.19,19.7,22.05,20.1,25,1015.554167,2.866666667,74.58333333,1
2,103,19.9675,19.7,20.3,23.12916667,21.1,27.2,1013.8875,1.9,103.75,1
2,104,20.55375,20.2,20.9,22.65,19.8,26.9,1014.295833,3.95,42.5,1
2,105,20.88708333,20.67,21,18.3625,17,19.6,1017.433333,8.291666667,26.66666667,1
2,106,20.52128167,20.35654,20.7,17.68920967,16.9,18.660408,1019.004648,8.046946846,26.47449367,1
2,107,19.64906408,19.31,20.347538,17.71984083,17,19.8,1020.948622,7.290815958,25.83416683,1
2,108,19.01208333,18.6,19.4,16.23333333,15.4,17,1023.470833,8.545833333,24.58333333,1
2,109,18.17145833,17.9,18.75,16.20833333,14.2,18.4,1022.883333,7.816666667,23.75,1
2,110,17.80435185,17.64,18.38,17.19583333,15.8,18.6,1021.654167,5.870833333,20,1
2,111,17.68407407,17.5,18.1,17.29583333,16.3,19.9,1019.004167,5.429166667,41.66666667,1
2,112,17.8075,17.7,18.1,18.3,16.2,20.7,1016.054167,3.45,72.91666667,1
2,113,18.10958333,17.9,18.2,18.47083333,17.3,20.1,1015.566667,5.891666667,20.41666667,1
2,114,18.22416667,18.1,18.3,17.39166667,16.6,18.7,1017.879167,5.945833333,20,1
2,115,18.19708333,18,18.4,16.5125,15.4,17.4,1019.925,6.916666667,23.33333333,1
2,116,17.8298455,17.72026,18,15.04597348,14.510644,15.964252,1022.629828,6.630159717,39.44930813,1
2,117,17.2214261,16.9,17.77,15.19332379,14,16.4,1021.7243,6.999272388,20.89786942,1
2,118,16.96875,16.74,17.36,14.22916667,13.5,15.2,1020.4375,6.270833333,18.33333333,1
2,119,16.67291667,16.4,17.1,14.89583333,14.3,15.2,1019.216667,7.466666667,23.75,1
2,120,16.41833333,16.3,16.7,14.69166667,13.7,15.5,1016.166667,4.979166667,19.16666667,1
2,121,16.45583333,16.3,16.64,15.54166667,13.9,21.7,1016.295833,5.245833333,58.75,1
2,122,16.59916667,16.5,16.7,14.79583333,12.3,16.5,1018.441667,6.979166667,23.33333333,1
2,123,16.30885417,16.08,16.66,13.63333333,12.5,14.6,1019.925,8.116666667,23.75,1
2,124,15.79708333,15.6,16.38,13.2875,12.3,14.8,1018.504167,6.95,33.33333333,2
2,125,15.47625,15.3,15.9,13.13333333,11.6,15.3,1016.029167,5.8125,21.66666667,3
2,126,15.26888889,15,15.7,12.275,11.7,13.3,1018.554167,7.2125,20,3
2,127,14.87550926,14.6,15.43,12.54166667,11.3,13.4,1019.3375,6.316666667,58.75,3
2,128,14.73291667,14.6,15.11,12.66666667,12,13.7,1017.095833,5.675,75,3
2,129,14.70375,14.4,15.2,12.35,11.6,13.2,1018.066667,7.529166667,19.16666667,3
2,130,14.36958333,14.1,14.88,11.84583333,11.1,12.6,1018.0875,6.891666667,56.25,3
2,131,14.13291667,13.78,14.52,11.2875,10.5,12.2,1018.85,7.120833333,82.91666667,3
2,132,13.74564815,13.17,14.36,10.49166667,9.7,11.6,1020.391667,7.741666667,13.33333333,3
2,133,13.25083333,12.9,13.9,10.95833333,10.4,12.1,1020.266667,6.195833333,56.66666667,3
2,134,13.09449074,12.9,13.47,11.73333333,11,12.8,1019.495833,5.745833333,42.5,3
2,135,12.95166667,12.6,13.3,10.94583333,9.9,11.9,1021.5125,7.554166667,16.66666667,3
2,136,12.60458333,12.3,12.9,11.05833333,10.4,12.6,1023.066667,7.3375,19.58333333,3
2,137,12.34916667,12.1,12.7,11.48333333,10.9,12.2,1023.7125,5.616666667,13.33333333,3
2,138,12.315625,12.14,12.63,12.8625,10.8,15.3,1023.616667,6.816666667,32.91666667,3
2,139,12.45208333,12.3,12.69,13.15833333,11,15.3,1023.4875,6.291666667,199.1666667,3
2,140,12.78,12.7,12.9,14.09166667,12.4,15.8,1024.158333,6.333333333,71.66666667,3
2,141,13.0125,12.9,13.08,13.10416667,12.4,14,1025.120833,6.866666667,70.41666667,3
2,142,13.06,12.98,13.2,12.9875,12.2,13.9,1024.65,7.704166667,47.08333333,3
2,143,13.08166667,12.91,13.2,13.9,12.2,16,1022.979167,6.716666667,29.16666667,3
2,144,13.275,13.2,13.47,14.5625,12.5,17.3,1021.154167,5.116666667,16.66666667,3
2,145,13.58958333,13.4,13.8,16.5125,14.2,18.4,1019.2875,2.970833333,64.58333333,3
2,146,13.95833333,13.7,14.29,17.475,15.5,19.1,1019.279167,3.958333333,170.8333333,1
2,147,14.505,14.23,14.8,14.71666667,13.1,17.1,1020.258333,7.645833333,32.91666667,1
2,148,14.755,14.52,14.9,14.17916667,12.9,15.1,1018.220833,4.7875,70.83333333,1
2,149,14.95875,14.9,15.21,16.51666667,12.9,21.1,1019.375,5.129166667,65,1
2,150,15.2375,14.9,15.4,12.40416667,11.4,13.6,1024.2875,8.3,16.66666667,1
2,151,15.03037037,14.9,15.2,13.74583333,12.2,16,1021.254167,5.425,17.08333333,1
2,152,15.0975,15.04,15.13,15.47083333,13.4,17.2,1017.3375,3.3875,103.3333333,1
2,153,15.20625,15.1,15.3,18.15833333,17.1,20.3,1017.516667,4.9625,60.83333333,1
2,154,15.49333333,15.3,15.82,19.09583333,16.5,22.1,1018.579167,4.091666667,174.5833333,1
2,155,16.00958333,15.78,16.2,20.20833333,18.5,22.6,1018.741667,5.1875,103.75,1
2,156,16.35,16,16.6,18.24166667,16.4,20.8,1020.816667,5.633333333,102.0833333,1
2,157,16.65458333,16.13,16.9,17.92083333,15.9,20.9,1022.5375,5.691666667,19.58333333,1
2,158,17.00375,16.31,17.31,18.15,16,21,1021.8625,3.204166667,242.9166667,1
2,159,17.41689815,16.8,17.68,18.71666667,17,21.4,1021.366667,4.1125,58.33333333,1
2,160,17.78291667,17.28,18,18.1625,16.7,21.4,1021.141667,5.191666667,57.91666667,0
2,161,18.08416667,17.73,18.3,18.97916667,17.2,21.5,1019.370833,5.195833333,15.41666667,0
2,162,18.37834491,18.07777778,18.6,19.4,18.3,21.5,1017.529167,4.641666667,27.5,0
2,163,18.64791667,18.15,18.95,20.5875,18.7,23.6,1016.170833,4.308333333,27.5,0
2,164,18.97916667,18.61,19.2,21.32083333,19.4,24.2,1016.125,3.7125,129.1666667,0
2,165,19.41791667,19.2,19.6,21.525,18.6,23.9,1015.129167,1.970833333,220.8333333,0
2,166,19.80875,19.57,20,20.71666667,19.2,23.4,1015.479167,5.458333333,17.08333333,0
2,167,20.00916667,19.9,20.2,20,19,22.4,1016.233333,4.25,102.0833333,0
2,168,20.27083333,19.96,20.58,21.4625,18.7,25.4,1014.179167,2.475,144.1666667,0
2,169,20.57166667,20.4,20.71,21.60833333,20,24.6,1012.554167,3.133333333,89.58333333,0
2,170,20.70541667,20.5,20.9,22.53333333,20.3,28.2,1011.3375,2.1875,183.75,0
2,171,21.12018519,20.84,21.49,22.19166667,19.5,24.7,1013.333333,5.320833333,116.25,0
2,172,21.16583333,21.01,21.3,20.55,18.8,22.9,1014.945833,5.858333333,56.66666667,0
2,173,21.3246485,21.2,21.416634,21.77003254,20.1,24.112164,1015.044829,2.004281417,117.1435631,0
2,174,21.25986375,21.2,21.41673,22.97116025,20.1,27,1011.78556,1.546958346,146.2900217,0
2,175,21.51990741,21.35,21.7,20.52083333,19.5,21.8,1012.979167,5.466666667,61.66666667,0
2,176,21.39875,21.1,21.62,21.35833333,19.3,23.7,1015.595833,4.833333333,86.66666667,0
2,177,21.30934325,21.2,21.4,20.76666667,18.7,24,1014.975,2.404166667,293.75,0
2,178,21.38886925,21.25961,21.5,21.44583333,19.5,24.4,1013.058333,1.541666667,137.5,0
2,179,21.52932129,21.369759,21.645414,21.00233729,19.5,22.801521,1014.375414,1.605519233,81.20276023,0
2,180,21.7584885,21.59,21.9,21.71446171,19.4,24.8,1013.581033,2.30227839,23.60084478,0
2,181,21.8825,21.8,22.07,23.57916667,21.1,26.7,1012.366667,1.504166667,152.5,0
2,182,22.08416667,21.9,22.33,22.69166667,20.5,24.3,1011.0875,3.104166667,166.6666667,0
2,183,21.97930556,21.8,22.21,18.8,16.7,20.4,1014.683333,7.4,17.5,0
3,1,26.16583333,25.95,26.44,26.11666667,24.7,28,1012.595833,5.470833333,69.16666667,0
3,2,26.33968892,26.2,26.454155,26.09132663,24.816269,28.25972,1012.440096,6.085758396,31.27541792,0
3,3,26.11079271,26,26.469025,26.07712558,24.6,28.4,1013.135573,5.507385267,26.17132563,0
3,4,26.22416667,26.14,26.3,26.81666667,25.6,29.2,1012.15,3.15,31.66666667,0
3,5,26.42583333,26.3,26.6,27.47083333,25.2,31.5,1011.083333,1.158333333,135,0
3,6,26.69208333,26.53,26.8,26.57916667,24,29.4,1010.741667,2.641666667,110,0
3,7,26.80833333,26.8,26.87,24.7,23.4,25.8,1011.816667,4.854166667,35.41666667,0
3,8,26.69875,26.6,26.8,26.525,24.9,29.7,1012.929167,4.4,85.83333333,0
3,9,26.68375,26.6,26.76,27.13333333,25.5,29.8,1014.675,4.408333333,27.5,0
