SeaTemp_mean,SeaTemp_min,SeaTemp_max,Temperature_mean,Temperature_min,Temperature_max,SeaPres_mean,WS_mean,WD_mean,class
21.66125,21.36,21.9,23.4,21.6,27,1013.716667,1.445833333,180.4166667,1
21.92875,21.51,22.2,21.84583333,20,25.6,1014.266667,3.0375,40.41666667,1
22.11677083,21.9,22.3,23.68333333,20.9,27.8,1012.975,1.345833333,193.75,1
22.51375,22.1,22.9,24.2125,22.1,27.1,1013.229167,1.841666667,133.75,1
22.75625,22.34,23.17,24.56666667,20.8,28.9,1014.5,2.0125,120.8333333,1
22.84166667,22.5,23.19,19.56666667,17.5,21.2,1017.1875,5.766666667,19.16666667,1
22.49208333,22.3,22.68,18.175,16.9,20,1017.7,5.416666667,16.66666667,1
21.67842593,21.1,22.53,14.57916667,13.5,16.9,1021.945833,7.433333333,70.41666667,1
20.06208333,19.53,21.5,12.85,11.9,14.2,1026.175,6.9875,43.33333333,1
19.0625,18.7,19.96,16.32083333,12.7,19.7,1024.2625,3.7125,60.83333333,1
19.06333333,18.9,19.35,19.57083333,16.9,22.9,1020.720833,2.2375,137.5,1
19.30949074,19.2,19.48,21.83333333,20.2,24.3,1017.304167,3.270833333,23.75,1
19.8225,19.5,20.05,24.33333333,20.6,28.9,1015.275,2.4875,149.5833333,1
20.88875,20.15,21.23,24.2625,22.5,27.7,1015.2875,1.516666667,229.1666667,1
21.63375,21.13,22.35,18.25,16.5,22.2,1020.8125,7.195833333,18.33333333,1
21.30958333,21,21.76,18.4625,17.8,19.3,1022.25,4.404166667,85.41666667,1
21.03541667,20.89,21.23,20.65833333,18.4,23.7,1020.145833,3.179166667,59.58333333,1
21.12375,21,21.3,21.90833333,19.5,24.8,1016.520833,1.558333333,207.5,1
21.44375,21.3,21.62,23.9375,20.4,28.5,1013.191667,2.016666667,192.9166667,1
21.89458333,21.6,22.2,22.42083333,20.7,24.6,1014.4,3.816666667,100.4166667,1
22.12,21.92,22.3,22.1375,20.1,25.2,1013.9625,3.2375,50.41666667,1
22.31333333,22.2,22.52,25.20416667,21.6,30.3,1011.270833,1.445833333,158.75,1
22.75434524,22.4,23.34,24.57916667,22.3,27.7,1011.116667,2.0875,97.5,1
22.80833333,22.6,23.17,18.35,16.9,22.6,1016.304167,7.341666667,18.33333333,1
21.60416667,21.01,23.04,17.9125,17.1,19.5,1019.716667,8.358333333,19.16666667,1
20.82416667,20.5,21.69,18.5625,17.6,20.6,1020.933333,4.783333333,144.5833333,1
20.58510417,20.3,21.17,19.49583333,17.5,22.2,1019.983333,6.416666667,75,1
20.23128917,19.95659,20.548218,20.2880735,19,22.344511,1019.992477,4.635752067,70.12110708,1
20.22385279,19.962467,20.48,20.19138479,17.9,23.5,1019.400306,3.357456267,111.8119141,1
20.50916667,20.38,20.83,22.35833333,19.1,26.2,1017.054167,1.75,151.6666667,1
21.05541667,20.8,21.6,23.7,19.8,27.5,1014.154167,1.220833333,177.0833333,1
21.77875,21.5,22,20.6,18,23.2,1015.658333,5.720833333,37.08333333,1
21.75833333,21.5,21.9,19.1,18,21,1018.05,5.929166667,60.83333333,1
21.43833333,21.3,21.67,20.16666667,18.3,23.2,1015.320833,3.341666667,105,1
21.51833333,21.5,21.6,21.52916667,20,23.9,1013.041667,2.154166667,227.5,1
21.62666667,21.6,21.7,22.55,20.8,26,1013.295833,1.991666667,172.0833333,1
21.72916667,21.6,21.8,19.54583333,18.2,21.4,1017.454167,7.341666667,33.75,1
21.36125,21.15,21.8,18.02916667,15.2,20.1,1015.766667,4.829166667,46.66666667,1
21.04208333,20.9,21.39,19.72916667,17,23.8,1013.5375,3.3,144.5833333,1
21.34349125,21.28,21.419308,23.379141,18.9,25.766973,1012.958405,3.06085145,118.1877319,1
21.57668192,21.4,21.79,24.6984235,22,28.3,1010.294248,3.021101525,153.4783604,1
21.965,21.71,22.24,25.75,23.4,30.2,1011.179167,2.129166667,179.5833333,1
22.62827834,22.2,22.939503,22.61666667,19.7,25.9,1015.725,5.7125,71.66666667,1
22.70368271,22.4,23.089518,19.80416667,18.5,22.1,1018.029167,6.383333333,16.66666667,1
22.17541667,21.52,22.5,17.8875,16.3,18.8,1017.95,6.6125,17.91666667,1
21.3675,20.9,21.8,18.15833333,16.7,19.9,1019.825,5.6375,16.25,1
20.92833333,20.7,21.32,19.5,18.5,21.1,1019.958333,4.679166667,26.66666667,1
20.81958333,20.7,21.11,20.69166667,19,22.5,1017.2,2.958333333,76.66666667,1
20.96791667,20.84,21.26,24.37083333,20.7,29.7,1012.704167,2.091666667,115,1
21.46083333,21.2,22.09,24.81666667,22.9,28.4,1011.5125,1.208333333,184.5833333,1
22.29476852,21.7,23.11,25.975,22.9,30.3,1011.245833,1.675,187.0833333,1
23.33458333,22.67,24.44,26.45833333,24.4,29.8,1011.754167,1.758333333,183.75,1
23.70166667,23.27,24.38,19.69583333,18.3,24.8,1015.633333,6.7875,22.08333333,1
23.04578704,22.7,24.2,20.80833333,19.7,22.9,1017.391667,7.029166667,19.58333333,1
22.47333333,22.2,23.13,20.83333333,19.2,23.3,1017.958333,4.45,17.08333333,1
22.4475,22.3,22.6,22.41666667,19.7,26.2,1016.808333,2.3625,186.25,1
22.57791667,22.5,22.7,22.43333333,20.9,24.5,1015.516667,3.804166667,74.16666667,1
22.57416667,22.5,22.7,22.67916667,21.5,26.1,1014.395833,1.3875,220,1
22.60166667,22.5,22.7,22.39583333,20.9,24.5,1015.820833,4.508333333,155.4166667,1
22.70416667,22.6,22.8,21.56666667,18.8,25.2,1017.283333,2.241666667,165.8333333,1
22.81958333,22.7,23,22.55416667,19.8,25.2,1015.795833,2.145833333,312.5,1
23.045,22.91,23.1,23.44166667,21.1,26.7,1013.258333,2.508333333,215,1
23.29,23.1,23.5,24.1625,22.1,26.9,1012.554167,2.779166667,297.5,1
23.66208333,23.48,23.91,24.525,22.3,27,1010.583333,1.220833333,315,1
23.94583333,23.71,24.2,26.5625,23.5,30.1,1008.9,2.3,166.6666667,1
24.30449074,23.9,24.89,25.65416667,24.2,27.7,1009.041667,1.575,207.9166667,1
24.5275,24.15,25.08,25.95,23.3,29.7,1008.408333,3.095833333,132.9166667,1
24.56333333,24.4,24.95,24.69166667,22.9,26.8,1007.695833,2.254166667,70.83333333,1
24.66875,24.5,24.87,26.6625,23.7,30.1,1006.683333,2.05,218.3333333,1
24.93381017,24.815514,25.054604,24.01735167,22.751171,26.031733,1010.404038,4.504595671,124.2412165,1
24.93671375,24.7,25.2,23.70541425,22.4,26.2,1012.282498,4.339815775,68.56069958,1
24.85877017,24.788294,24.975986,24.44388188,22.9,27.128292,1013.089738,3.776325417,41.84349667,1
24.81059946,24.61,25,24.46035733,22.7,28.2,1011.800633,3.551002571,20.37652271,1
24.82958333,24.7,25,23.7375,22.5,26.9,1010.733333,4.516666667,35.83333333,1
24.78837963,24.64,24.95,22.975,21.9,24.9,1010.604167,3.333333333,88.75,1
24.62,24.4,24.8,23.91666667,22.5,27.1,1011.6375,3.704166667,114.5833333,1
24.68916667,24.5,24.85,25.42083333,23.8,28.8,1011.65,2.325,140,1
24.95094238,24.84294,25.095573,26.23539179,23.9,28.940395,1010.836833,2.449803767,192.12978,1
25.48281474,25.080887,25.99,26.90535283,24.4,30.6,1010.376075,2.227309204,200.3990875,1
26.06291667,25.6,26.88,27.425,25.2,31.3,1011.341667,2.275,194.1666667,1
26.31791667,25.82,27.2,27.4125,25.2,31.4,1010.595833,1.875,198.75,1
26.46416667,25.97,27.16,27.78333333,25.3,31.5,1006.829167,4.133333333,179.5833333,1
26.46208333,26.05,27.01,25.9375,24.4,27.4,1002.958333,3.775,208.3333333,1
26.37,25.96,26.8,25.76666667,23.4,28.9,1006.558333,3.995833333,32.5,1
25.94833333,25.54,26.3,26.50416667,23.4,29.6,1008.6125,3.083333333,72.5,1
25.85666667,25.52,26.2,26.27083333,24.3,29.6,1009.454167,3.241666667,34.58333333,1
25.7375,25.4,26.1,25.09583333,23.9,28.2,1010.35,3.1875,80.83333333,1
25.55166667,25.11,25.99,25.63333333,23.7,29.4,1008.35,2.966666667,140.4166667,1
25.46099346,25.336472,25.620308,24.50799904,23.6,25.578224,1007.794836,3.340868104,50.82468554,1
25.51111492,25.14,25.8,23.93163713,22.5,25,1006.897711,3.755990383,41.87133333,1
25.12164683,24.93333333,25.4,24.4875,22.9,27.6,1007.891667,4.079166667,13.75,1
25.04826767,24.925556,25.186285,24.24175621,23.48054,25.595795,1009.771605,4.890709888,47.37062917,1
24.94595817,24.78,25.132996,23.7924975,22.6,26.5,1010.011908,6.176899904,21.73037221,1
24.54708333,24.4,24.7,23.00833333,22.6,23.5,1009.675,5.495833333,34.16666667,1
24.18416667,24.04,24.32,22.94166667,21.8,23.7,1008.6875,5.575,115.4166667,1
23.91375,23.8,24.1,23.30833333,22.9,24,1008.266667,5.5875,14.16666667,1
23.77083333,23.7,24,24.25833333,23,26.9,1008.891667,5.295833333,28.75,1
23.98583333,23.9,24.15,24.90833333,23.1,27.9,1010.458333,4.4875,22.91666667,1
24.31333333,24.2,24.5,25.77916667,23.4,29.2,1010.5875,2.620833333,71.25,1
24.61833333,24.48,24.84,26.7,24.4,29.5,1009.533333,2.329166667,165,1
24.9637037,24.8,25.3,26.69166667,25.4,28.8,1008.991667,2.341666667,193.75,1
25.43583333,25.29,25.7,26.15416667,25.2,28.5,1009.158333,1.866666667,259.5833333,1
25.71458333,25.5,25.9,26.4,25.1,29.1,1009.045833,1.408333333,194.5833333,1
25.82166667,25.6,26.04,26.35416667,25.2,28.5,1008.691667,1.983333333,195,1
26.0525,26,26.31,27.775,26.2,30,1008.5625,3.741666667,180.4166667,1
26.22416667,26.04,26.35,27.50416667,26.5,28.7,1008.570833,3.966666667,167.0833333,1
26.23592593,26,26.4,27.88333333,26.3,30.5,1009.1625,3.920833333,175.4166667,1
26.38541667,26.2,26.6,27.74166667,26.7,29.5,1009.608333,3.925,175.8333333,1
26.57125,26.4,26.7,28.2125,26.4,30.6,1009.954167,3.979166667,178.3333333,1
26.75236111,26.56,26.97,28.50833333,26.3,31.2,1009.9625,3.05,187.0833333,1
26.91625,26.74,27.1,28.1625,26.4,30.7,1008.95,2.304166667,188.75,1
27.04814815,26.65555556,27.23,28.49583333,26.2,32.3,1009.116667,2.354166667,199.5833333,1
27.31981482,26.94,27.6,29.10416667,27.1,32.5,1010.120833,2.375,193.3333333,1
27.6178125,27.2,27.92,28.53333333,27.2,32.3,1009.375,2.483333333,186.6666667,1
27.809804,27.44,28.1,27.30833333,25.7,30.3,1005.85,3.279166667,173.75,1
27.48101862,27.1,27.9,27.58333333,26.1,29.1,1004.145833,4.079166667,173.75,1
27.25407407,26.96,27.58,27.9125,25.8,29.6,1007.266667,3.733333333,169.1666667,1
27.07708333,26.7,27.59,28.25833333,25.9,31.6,1009.216667,2.504166667,193.3333333,1
27.18416667,26.7,27.58,28.95833333,27.2,31.3,1009.241667,1.375,191.6666667,1
27.33791667,26.9,27.71,28.95833333,27.1,31.9,1010.045833,1.7375,215.4166667,1
27.43291667,27.1,27.8,28.84583333,26.6,31.3,1009.670833,1.729166667,198.75,1
27.52202108,27.255491,27.690643,28.55544188,26.90704,30.982891,1008.227087,1.950084429,191.0436613,1
27.81185858,27.6,28.2,28.64604963,26.6,31.9,1007.832521,2.523548425,191.9048667,1
27.98708333,27.72,28.3,28.8125,27.3,31.7,1008.329167,4.533333333,184.5833333,1
28.16967593,27.9,28.56,29.0375,27.2,32.2,1008.458333,3.9875,187.5,1
28.28722222,28,28.6,28.8875,27.6,31.8,1006.608333,3.966666667,184.1666667,1
28.29916667,28,28.7,28.7375,27.4,31.1,1007.6125,5.15,180,1
28.425,28.1,28.7,29.075,27.1,31.9,1009.2875,4.408333333,181.25,1
28.51416667,28.17,28.91,29.09583333,26.9,32.2,1009.445833,3.379166667,185.4166667,1
28.51166667,28.06,28.9,28.62916667,26.8,31.9,1009.679167,2.758333333,187.0833333,1
28.33502163,28.24842,28.42048,29.22229108,27.1,32.0287,1010.732819,2.305546279,205.2496667,1
28.2005977,27.7,28.6,29.21732725,26.8,32.7,1010.547373,1.995369238,197.2771217,1
28.33166667,27.9,28.66,28.89166667,26.3,32,1010.045833,1.766666667,226.25,1
28.28458333,27.7,28.7,29.31666667,27.3,32.1,1010.058333,1.670833333,195,1
28.27992317,28.08649,28.434225,29.54073508,27.604208,32.050816,1010.044153,1.989820471,180.4857433,1
27.88468431,27.46,28.39909,29.67221108,26.5,32.6,1009.821725,1.913593146,171.6640804,1
27.72444444,27.5,28.1,29.59166667,27.5,32.4,1010.416667,1.758333333,254.1666667,1
27.69421296,27.4,28.06,29.325,27.2,32,1011.795833,1.308333333,226.6666667,1
27.70666667,27.45,27.9,29.48333333,26.6,33.8,1011.341667,1.6875,272.0833333,1
27.82305556,27.6,28.1,28.90416667,27.4,31.2,1009.758333,1.325,245.4166667,1
27.88458333,27.7,28.02,29.725,27.2,33.9,1009.983333,1,182.0833333,1
28.13546296,27.89,28.4,28.92083333,26.3,32.6,1010.225,1.9,202.5,1
28.41185185,28,28.9,28.06666667,25.9,30.2,1010.170833,1.125,225.8333333,1
28.51561817,28.411726,28.616179,28.80543533,27,30.909424,1008.962664,2.184850367,248.167235,1
28.66614679,28.3,28.96,28.87265208,27.2,31.3,1008.322629,1.719216567,299.0752042,1
28.79462963,28.32222222,29.1,28.64583333,27.2,31.4,1008.15,1.1125,210.8333333,1
28.91583333,28.6,29.3,28.02916667,26.3,31,1008.2625,2.8375,233.3333333,1
28.74208333,28.31,29.08,25.8375,25.1,26.9,1008.891667,2.895833333,225.4166667,1
28.27490741,28,28.49,25.62916667,24.1,26.6,1009.154167,3.55,203.75,1
28.01,27.9,28.11,27.00416667,26.1,28.2,1007.495833,4.225,177.9166667,1
27.88333333,27.7,28.1,27.68333333,26.6,28.9,1007.770833,3.025,172.9166667,1
27.75291667,27.6,28,28.90416667,26.9,31.8,1009.6,2.308333333,186.6666667,1
27.88041667,27.7,28.09,29.49583333,27.5,31.7,1011.379167,1.883333333,203.75,1
28.03708333,27.85,28.19,29.30833333,27.6,31.8,1010.566667,1.716666667,203.75,1
28.24458333,28.1,28.4,28.7875,26.9,31,1006.7875,1.745833333,200,1
28.40666667,28.21,28.6,29.22916667,27,31.6,1004.445833,1.366666667,207.9166667,1
28.51699692,28.467606,28.583908,29.11321233,27.401175,31.493681,1005.858738,1.417604288,226.2561529,1
28.45911725,28.2,28.64,29.43526904,27.2,32.9,1005.613946,1.374462563,275.0621,1
28.59916667,28.3,28.84,29.475,27.1,32.3,1003.5125,2.2,171.6666667,1
28.67041667,28.2,29,29.625,28,32.5,1002.083333,3.579166667,91.25,1
28.50833333,28.11,28.81,28.97916667,27.3,32.2,1003.0625,3.083333333,245.8333333,1
28.63708333,28.4,28.9,29.825,27.3,33.7,1007.191667,2.816666667,177.5,1
28.91458333,28.7,29.1,29.41666667,28,32.6,1009.904167,2.383333333,187.0833333,1
29.07041667,28.8,29.2,29.23333333,27.4,32.5,1010.5125,1.858333333,203.3333333,1
29.03625,28.7,29.3,29.25,27.4,31.8,1009.625,2.091666667,207.9166667,1
29.01944444,28.67,29.3,29.65416667,26.9,32.8,1010.095833,1.5875,204.1666667,1
28.90020833,28.61,29.1,29.52916667,27.1,32.5,1011.4375,2.05,213.75,1
28.8575,28.69,29.1,29.59583333,27.1,33,1011.2625,2.595833333,185.4166667,1
29.02833333,28.9,29.2,29.78333333,27.2,32.5,1011.041667,1.716666667,193.3333333,1
28.99708333,28.71,29.22,30.10416667,27.9,32.9,1012.479167,1.670833333,138.75,1
28.79166667,28.48,29,29.3625,27.9,32.2,1013.525,2.0125,291.25,1
28.89708333,28.7,29.1,29.1875,27.1,32.6,1011.879167,2.029166667,163.75,1
28.98416667,28.71,29.19,29.73333333,27.7,32.3,1009.0125,2.3125,148.75,1
29.04416667,28.8,29.24,29.79166667,27.9,32.5,1008.454167,1.458333333,226.25,1
29.1025,28.88,29.3,28.5375,27.5,30.6,1009.429167,1.608333333,228.3333333,1
29.1025,28.8,29.31,29.25416667,26.8,32,1010.533333,1.695833333,265.8333333,1
29.25888889,29,29.5,29.10833333,27.3,32,1010.258333,1.866666667,251.6666667,1
29.40291667,29.16,29.6,29.2125,26.9,32.1,1009.154167,1.208333333,220.8333333,1
29.41833333,29.08,29.66,29.74583333,27.4,32.9,1007.4,1.383333333,272.5,1
29.2875,28.99,29.6,29.4125,27.4,32.7,1007.470833,1.720833333,248.75,1
29.00479167,28.8,29.3,28.87083333,26.8,33,1007.616667,1.725,164.5833333,1
28.9125,28.72,29.2,29.03333333,27.3,31.7,1004.879167,1.666666667,92.5,1
28.70583333,28.6,29,28.10833333,25.8,31,1001.9125,1.929166667,126.25,1
28.50604167,28.13,28.79,27.525,25.8,29,1000.125,4.391666667,109.1666667,1
28.21208333,28.05,28.4,27.73333333,26.1,29.9,1005.420833,5.795833333,150,1
28.43,28.2,28.6,29.15833333,27.1,32,1007.541667,2.129166667,153.3333333,1
28.55375,28.4,28.7,28.45416667,27.2,30.4,1007.758333,1.645833333,261.25,1
28.70916667,28.5,28.83,28.3875,27,31.3,1007.820833,1.433333333,208.75,1
28.83875,28.6,29,28.70833333,26.3,32.4,1007.975,1.429166667,223.75,1
28.99708333,28.8,29.14,29.07916667,26.9,32.1,1006.520833,2.025,259.1666667,1
29.05833333,28.8,29.29,29.17916667,27.8,31.7,1004.570833,3.541666667,303.3333333,1
28.95416667,28.6,29.24,26.975,24.9,29.2,1004.85,4.4125,117.5,1
28.55791667,28.24,28.9,26.81666667,24.7,29.1,1006.891667,5.475,178.3333333,1
28.21333333,28,28.4,28.3,26.7,30.7,1010.558333,3.483333333,166.25,1
28.30375,28.2,28.4,28.525,26.6,31,1012.104167,1.645833333,195.4166667,1
28.23875,28.08,28.4,28.64583333,26.8,31.7,1011.770833,1.466666667,244.1666667,1
28.06541667,27.9,28.3,28.32083333,26.3,31,1012.0625,1.329166667,223.3333333,1
28.03208333,27.8,28.2,28.51666667,26.6,31.8,1011.7625,1.375,285,1
28.09125,27.9,28.2,28.75833333,26.6,32,1010.225,1.391666667,240,1
28.155,28,28.3,28.45833333,27,30.5,1008.454167,3.054166667,303.75,1
28.1925,28.04,28.3,28.5125,27.2,30.7,1006.904167,4.629166667,341.6666667,1
28.04916667,27.77,28.3,27.16666667,25.2,28.1,994.8916667,6.9625,293.3333333,1
27.60712963,27.25,27.8,25.53333333,24,26.8,1002.7125,9.870833333,140,1
27.21541667,27,27.4,28.55416667,26.5,31.1,1011.8875,3.604166667,163.125,1
27.36958333,27.2,27.58,28.1,26.2,31.2,1012.6625,2.545833333,155,1
27.36173621,27.325296,27.418108,28.29456913,26.4,30.502499,1012.035263,3.230381504,57.162589,1
27.351966,27.2,27.5,27.43468692,26.3,30.1,1011.42145,3.728006938,86.57691233,1
27.23333333,27,27.5,27.12083333,25.8,29.2,1012.741667,4.2125,17.08333333,1
27.03975192,26.985113,27.096924,27.55509625,26.099924,29.73818,1013.34647,1.716194442,200.9468879,1
27.27600263,27.014063,27.4,27.85928967,26,30.5,1013.38231,1.558850575,308.5795846,1
27.44150275,27.396694,27.500849,28.00554288,26.759241,29.830523,1013.589269,4.386151254,61.50291283,1
27.58740767,27.465284,27.7,27.92645696,26.7,30.3,1013.259594,4.590780167,19.8259655,1
27.58666667,27.5,27.79,27.45,26.7,29.4,1012.954167,5.145833333,16.66666667,1
27.49708333,27.4,27.7,27.41666667,26.4,29.6,1012.191667,5.191666667,115,1
27.54583333,27.5,27.63,28.00416667,26.3,31.4,1011.716667,2.691666667,290.4166667,1
27.60210933,27.575207,27.629705,27.14256896,26.266863,29.093895,1013.150222,6.903032338,28.04966171,1
27.63499517,27.4,27.8,26.27186033,24.9,28.5,1013.624274,7.21774665,21.42360679,1
26.95023148,26.5,27.6,25.22083333,24.5,26.7,1013.804167,5.845833333,20,1
26.30888889,26,26.79,25.6875,24.6,27.8,1013.566667,4.958333333,16.66666667,1
26.1,25.8,26.39,26.175,24.8,28.7,1012.795833,4.233333333,14.58333333,1
26.1025,25.94,26.4,25.55416667,24.8,26.8,1010.745833,4.625,18.75,1
25.99416667,25.8,26.3,25.99583333,24.8,28.1,1009.141667,4.866666667,18.33333333,1
26.04833333,25.9,26.29,26.45833333,25,29.1,1010.275,4.441666667,17.91666667,1
26.21541667,26.1,26.37,26.69583333,25.3,29,1012.658333,3.2375,132.5,1
26.44166667,26.3,26.6,27.20416667,25.5,29.8,1013.458333,3.15,130.4166667,1
26.68916667,26.6,26.8,27.44166667,25.9,30.3,1012.179167,3.1,71.66666667,1
26.885,26.8,27,27.45416667,26.2,29.9,1011.620833,3.8625,33.33333333,1
27.01208333,26.9,27.1,25.95833333,25,27.6,1013.25,6.291666667,19.16666667,1
26.6725,26.5,26.88,26.12083333,24.9,28.3,1013.229167,6.245833333,15.83333333,1
26.49375,26.4,26.6,26.52916667,25.5,28.3,1012.4875,6.983333333,19.16666667,1
26.15375,25.9,26.5,25.50416667,24.9,26.3,1010.054167,9.1125,20.41666667,1
25.63197917,25.4,26,25.52083333,25,26.1,1007.870833,6.8375,17.08333333,1
25.40875,25.3,25.6,25.7125,24.9,27,1005.966667,7.195833333,20.41666667,1
25.20597222,25,25.5,24.77083333,23.4,25.7,1003.783333,9.704166667,20.41666667,1
24.93685529,24.901812,25.007257,25.09353721,24.082829,26.131384,1001.140095,6.940475604,91.295175,1
24.74547675,24.7,24.911442,25.26551463,24.2,26.3,1002.040538,7.423771167,153.3891583,1
24.82333333,24.7,25.1,26.25416667,24.5,28.7,1007.3,3.454166667,189.5833333,1
24.95597723,24.87,25.04149,25.59583333,23.8,29.1,1010.620833,3.5375,86.66666667,1
24.73660579,24.04,25.08277,22.64583333,21.3,23.9,1014.1375,10.77083333,20.83333333,1
23.55114583,22.62,24.49,20.48333333,19.6,22.1,1015.9125,9.258333333,12.91666667,1
22.21305279,22.073862,22.54,20.04128971,19.413286,21.17343,1017.702973,7.161179583,42.04572813,1
21.53587625,21,22.23103,19.91819004,19.1,20.9,1018.821583,7.198138833,16.34070583,1
21.0425,20.9,21.41,21.07916667,20.1,22.9,1019.975,7.6,20.41666667,1
20.97020833,20.8,21.275,21.1875,20.3,22.8,1019.420833,7.141666667,18.75,1
20.86148148,20.7,21.08,21.82916667,20.4,23.8,1017.5875,8.004166667,22.91666667,1
20.86916667,20.7,21,22.44166667,20.8,25,1017.895833,5.191666667,62.5,1
21.05064815,20.9,21.2,22.1875,21.5,24.1,1019.029167,6.541666667,16.66666667,1
21.04555556,20.9,21.31,21.6375,20.8,22.5,1018.9,5.783333333,18.33333333,1
20.96664,20.89196,21.004185,21.30637704,20.440039,22.691692,1016.289132,6.011012921,145.0153065,1
21.11029793,20.96,21.4,21.31690392,20.5,22.5,1015.436196,5.304612125,184.808155,1
21.2187963,21.1,21.4,22.42916667,21.3,23.3,1013.720833,5.7875,70.83333333,1
21.34546296,21.2,21.5,22.875,21.6,24.8,1015.9125,6.808333333,17.91666667,1
21.24916667,21,21.6,21.58333333,20.1,23.6,1019.3625,6.795833333,17.91666667,1
21.00962963,20.8,21.4,21.35833333,19.9,23.9,1019.166667,5.279166667,17.91666667,1
20.91748388,20.85577,21.022778,22.6578415,20.3,24.536789,1015.488053,4.161308908,68.52739621,1
21.09554758,20.863142,21.21,22.91236583,21.6,24.5,1014.028582,4.958399292,32.4019625,1
21.32791667,21.2,21.5,22.21666667,21.4,23.5,1016.783333,1.775,84.58333333,1
21.57188708,21.5,21.6387,23.24214833,21.9,24.917543,1018.863291,5.41466385,85.71977804,1
21.80738475,21.577234,21.9,22.54913496,21.2,23.5,1018.726502,8.109734708,21.02136083,1
21.72583333,21.6,21.9,21.14583333,20.8,21.8,1017.858333,6.504166667,13.75,1
21.51291667,21.4,21.73,21.6125,20.9,23.2,1017.175,6.454166667,15.41666667,1
21.47458333,21.36,21.6,21.67083333,20.9,23.1,1016.491667,5.845833333,12.91666667,1
21.47518519,21.4,21.53,20.525,20.2,20.9,1014.533333,5.404166667,130,1
21.37875,21.2,21.6,21.5625,20.6,23.8,1012.866667,4.420833333,27.5,1
21.45375,21.4,21.6,22.1,20.3,24.6,1011.520833,2.379166667,201.25,1
21.68208333,21.5,21.8,21.62916667,20.1,24.2,1011.175,4.6125,89.16666667,1
21.69791667,21.5,21.8,20.2625,19.5,21.8,1013.9125,6.458333333,44.58333333,1
21.4225,21.2,21.77,20.50416667,19.5,22.6,1015.9,5.720833333,59.16666667,2
21.25791667,21,21.5,19.925,18.8,21,1016.945833,7.016666667,87.5,2
20.84708333,20.6,21.2,20.25833333,19.3,22.4,1016.620833,7.091666667,30.83333333,2
20.67916667,20.5,20.99,20.5375,19.1,23.3,1017.4625,3.691666667,183.75,2
20.86875,20.8,21.01,20.8875,18.4,23.6,1018.379167,2.279166667,283.3333333,2
21.1414035,21.1,21.245762,20.17916667,19.3,22.2,1017.291667,4.3375,83.33333333,2
21.26629931,21.2,21.342403,21.06666667,19.4,23.3,1015.204167,4.120833333,117.0833333,2
21.34166667,21.3,21.4,21.525,20.3,23.6,1014.425,4.95,41.25,2
21.49607143,21.4,21.6,21.8,20.5,23.4,1015.720833,3.616666667,157.5,2
21.62257546,21.566376,21.68006,20.619766,19.166786,22.754168,1018.181911,6.065899004,80.00250279,2
21.1954465,20.91,21.610716,20.34415917,19.3,22.8,1017.145642,5.28950515,58.71492792,2
21.10416667,21,21.3,21.45416667,19.6,24,1014.475,3.2625,115.8333333,2
21.22522813,21.157804,21.279411,20.31713667,19.154438,21.894096,1015.53839,7.728058367,68.41878383,2
21.09233696,20.7,21.4,18.60623183,16.7,20.1,1017.345242,6.645589792,18.70520021,2
20.47736111,20.1,21.06666667,16.97916667,15.8,19.2,1016.3375,4.429166667,114.1666667,2
19.93416667,19.6,20.5,18.27083333,16.3,21.1,1015.916667,4.2125,90.41666667,2
19.7904055,19.7,20.03,19.20833333,16.9,21.4,1014.620833,2.654166667,59.58333333,2
19.86553275,19.790075,19.93911,20.3875,19.6,21.7,1013.8,4.533333333,20.41666667,2
19.98679396,19.9,20.042774,20.17950483,18.499027,22.061575,1012.864295,2.921027813,59.75679758,2
20.25060538,20.024529,20.5,22.67065275,19.4,26.4,1011.300878,1.137106642,177.3771768,2
20.68416667,20.48,20.9,21.49166667,20.3,22.7,1013.754167,5.1875,46.25,3
20.91625,20.9,21,19.94166667,16.3,22.2,1013.258333,6.383333333,31.25,4
20.29356482,19.69,20.96,13.04583333,12.2,15.1,1016.85,8.383333333,115,4
19.13685185,18.8,20.1,13.7,11.9,15.4,1019.141667,5.65,130,4
18.51791667,18.3,19.08,16.95833333,14.1,21.1,1018.595833,4.225,172.5,4
18.49123521,18.408693,18.66065,19.39440179,16.4,21.305298,1018.09219,2.781227133,64.40258035,4
18.70057529,18.5,18.9,19.8172235,17.6,22.4,1015.932325,3.258594833,55.52410675,4
19.17375,18.9,19.4,20.0625,18,22.6,1013.7625,2.833333333,170.8333333,4
19.50875,19.3,19.6,19.96666667,18.7,21.5,1014.0375,5.6625,101.25,4
19.52430556,19.4,19.64,20.12083333,18.8,22.8,1015.2375,4.558333333,172.9166667,4
19.64916667,19.51,19.8,19.9,18.4,23.1,1015.183333,5.020833333,56.66666667,4
19.69875,19.57,19.8,17.5625,15.7,18.9,1015.9625,6.004166667,99.16666667,4
19.33833333,18.94444444,19.66,14.69166667,13.1,16.1,1019.325,6.1625,129.5833333,4
18.60791667,18.3,19.08,16.21666667,13.4,19.3,1018.704167,3.7,16.25,4
18.61708333,18.5,18.82,18.525,15.1,21.4,1018.145833,2.4375,231.25,4
18.94083333,18.9,19.12,19.59166667,17.3,23.1,1017.475,2.983333333,115.8333333,4
